payment_id,order_id,payment_method,amount
3115,8790,gift_card,3213
3116,2584,credit_card,4687
3117,1887,gift_card,1950
3118,5171,bank_transfer,5104
3119,6740,coupon,502
3120,4010,credit_card,1622
3121,8609,gift_card,2797
3122,4731,coupon,1040
3123,7820,bank_transfer,6171
3124,5874,gift_card,7219
3125,7942,credit_card,5623
3126,1733,credit_card,1378
3127,5291,gift_card,365
3128,7282,gift_card,5093
3129,3044,gift_card,5706
3130,6184,gift_card,5749
3131,8930,gift_card,269
3132,9841,gift_card,1577
3133,3035,bank_transfer,6589
3134,8107,bank_transfer,2463
3135,4325,bank_transfer,4378
3136,9578,credit_card,5066
3137,4460,coupon,689
3138,7587,coupon,3391
3139,4984,coupon,2518
3140,3906,credit_card,5897
3141,1877,bank_transfer,7647
3142,2564,credit_card,5385
3143,6575,bank_transfer,4032
3144,9267,gift_card,4788
3145,9960,credit_card,7721
3146,6625,coupon,5983
3147,7975,coupon,2327
3148,8603,gift_card,6304
3149,626,gift_card,1892
3150,5300,gift_card,356
3151,5343,gift_card,1855
3152,7943,bank_transfer,5872
3153,1453,gift_card,1625
3154,8883,gift_card,5204
3155,6363,bank_transfer,2924
3156,4286,gift_card,4334
3157,2964,bank_transfer,7060
3158,459,credit_card,4856
3159,4034,credit_card,5873
3160,9187,credit_card,1207
3161,1892,credit_card,3915
3162,8580,gift_card,6956
3163,8512,bank_transfer,2677
3164,2730,credit_card,2066
3165,4354,gift_card,6189
3166,5129,coupon,6818
3167,3091,gift_card,7003
3168,2745,bank_transfer,1528
3169,6744,gift_card,4913
3170,8675,gift_card,7086
3171,1516,coupon,2924
3172,9356,credit_card,7395
3173,2883,coupon,6178
3174,5412,coupon,2429
3175,507,gift_card,2458
3176,3746,coupon,1232
3177,3180,coupon,6773
3178,5268,coupon,5813
3179,817,gift_card,4069
3180,9967,credit_card,7761
3181,7890,coupon,1623
3182,7808,coupon,4983
3183,8231,coupon,4965
3184,9331,coupon,6189
3185,619,gift_card,5537
3186,8631,credit_card,5006
3187,1840,bank_transfer,44
3188,4484,coupon,705
3189,2272,credit_card,1317
3190,2132,credit_card,7055
3191,8011,gift_card,7250
3192,5919,credit_card,3106
3193,6807,credit_card,3848
3194,1116,gift_card,7777
3195,9818,coupon,106
3196,8340,credit_card,6870
3197,1686,coupon,149
3198,6125,credit_card,5593
3199,1686,credit_card,827
3200,6140,coupon,6384
3201,1456,gift_card,3915
3202,5456,coupon,6308
3203,2989,gift_card,5028
3204,2870,coupon,7103
3205,2638,bank_transfer,3174
3206,2615,bank_transfer,7330
3207,1495,gift_card,3877
3208,5413,bank_transfer,6635
3209,9320,credit_card,3782
3210,5285,gift_card,3614
3211,7245,gift_card,6004
3212,3708,coupon,1111
3213,3148,gift_card,3449
3214,7955,gift_card,1422
3215,5186,bank_transfer,2287
3216,6028,gift_card,4322
3217,881,credit_card,5613
3218,3916,coupon,1337
3219,2542,coupon,7274
3220,8227,credit_card,5097
3221,8009,coupon,6145
3222,3203,credit_card,4614
3223,1150,bank_transfer,3275
3224,2168,gift_card,7086
3225,7403,gift_card,1975
3226,6228,credit_card,2972
3227,5772,bank_transfer,4078
3228,2800,gift_card,2578
3229,5826,bank_transfer,7131
3230,7248,coupon,5171
3231,3801,coupon,2770
3232,7470,credit_card,3960
3233,5251,gift_card,5223
3234,7885,gift_card,3019
3235,7694,gift_card,2350
3236,2915,bank_transfer,7632
3237,3369,gift_card,4039
3238,7490,credit_card,7931
3239,8259,gift_card,1126
3240,2823,gift_card,4904
3241,4283,gift_card,7982
3242,5092,gift_card,4699
3243,8724,bank_transfer,922
3244,7714,gift_card,7713
3245,1136,credit_card,7618
3246,5816,credit_card,2163
3247,6125,credit_card,7072
3248,8912,bank_transfer,7279
3249,7135,gift_card,4874
3250,8763,gift_card,6845
3251,192,credit_card,3795
3252,4221,credit_card,2086
3253,1773,gift_card,1942
3254,9739,credit_card,6350
3255,4131,gift_card,1086
3256,9819,bank_transfer,7205
3257,7765,coupon,3059
3258,5139,coupon,3281
3259,3805,gift_card,4517
3260,6647,bank_transfer,5222
3261,826,coupon,3562
3262,5828,credit_card,4128
3263,1972,coupon,7815
3264,2213,gift_card,2434
3265,3154,gift_card,2754
3266,9829,coupon,2328
3267,7519,credit_card,6372
3268,5442,bank_transfer,3687
3269,8712,credit_card,3254
3270,3609,coupon,119
3271,6635,gift_card,3162
3272,4254,gift_card,6454
3273,3956,bank_transfer,517
3274,3487,credit_card,6216
3275,1846,bank_transfer,4062
3276,5747,coupon,6029
3277,685,credit_card,3313
3278,5458,bank_transfer,6986
3279,498,credit_card,2532
3280,9605,bank_transfer,4501
3281,9310,gift_card,3923
3282,7937,bank_transfer,2033
3283,1379,bank_transfer,7164
3284,6500,credit_card,2927
3285,3221,coupon,3222
3286,6704,credit_card,1813
3287,6770,bank_transfer,822
3288,773,gift_card,1957
3289,7315,coupon,3451
3290,5321,coupon,7513
3291,2079,bank_transfer,6593
3292,5400,coupon,2956
3293,4540,coupon,6844
3294,8549,credit_card,3833
3295,537,gift_card,1864
3296,8604,credit_card,587
3297,8725,coupon,6879
3298,3839,bank_transfer,4392
3299,5751,credit_card,7741
3300,1507,coupon,6282
3301,494,bank_transfer,1482
3302,5335,coupon,1199
3303,439,credit_card,5981
3304,3007,credit_card,1128
3305,2967,gift_card,5289
3306,3950,coupon,7753
3307,9845,gift_card,6977
3308,8172,coupon,7066
3309,2293,bank_transfer,537
3310,8202,coupon,4996
3311,1950,coupon,2002
3312,1941,gift_card,4672
3313,7627,gift_card,2383
3314,9357,credit_card,1922
3315,2263,credit_card,6290
3316,5295,credit_card,7120
3317,9276,coupon,2822
3318,1076,credit_card,2344
3319,2459,credit_card,5666
3320,1142,bank_transfer,7091
3321,6657,bank_transfer,2775
3322,7710,gift_card,927
3323,5859,gift_card,5785
3324,8711,coupon,6120
3325,4736,coupon,125
3326,6192,coupon,3812
3327,5965,coupon,2337
3328,3805,credit_card,970
3329,177,coupon,6094
3330,5100,gift_card,5649
3331,9443,bank_transfer,5234
3332,8954,gift_card,3680
3333,6084,credit_card,2010
3334,9779,credit_card,4429
3335,3168,credit_card,7699
3336,1032,gift_card,2064
3337,3781,gift_card,5861
3338,1831,bank_transfer,3167
3339,9025,coupon,3890
3340,9263,bank_transfer,7417
3341,8354,bank_transfer,3777
3342,8724,coupon,5091
3343,8785,coupon,6751
3344,3771,coupon,5409
3345,6605,coupon,104
3346,4667,gift_card,4652
3347,3550,gift_card,3147
3348,3216,gift_card,1311
3349,6391,bank_transfer,3736
3350,2862,coupon,138
3351,2431,coupon,6080
3352,5857,coupon,4714
3353,5640,coupon,775
3354,3957,bank_transfer,3753
3355,7042,gift_card,468
3356,4128,credit_card,7957
3357,3994,coupon,1019
3358,7984,bank_transfer,4303
3359,327,coupon,5911
3360,1680,bank_transfer,3969
3361,3507,coupon,1979
3362,6421,gift_card,3934
3363,4290,coupon,6219
3364,4055,bank_transfer,1622
3365,8385,credit_card,4784
3366,844,coupon,5608
3367,2887,credit_card,7941
3368,6315,bank_transfer,3333
3369,3312,gift_card,1212
3370,9978,coupon,252
3371,3187,credit_card,3956
3372,4639,coupon,1222
3373,4965,gift_card,6929
3374,580,bank_transfer,5771
3375,423,coupon,2032
3376,2275,coupon,5010
3377,9768,gift_card,2184
3378,4121,credit_card,6387
3379,8824,bank_transfer,3875
3380,2270,bank_transfer,2234
3381,8420,coupon,6607
3382,4266,gift_card,2462
3383,2617,bank_transfer,1769
3384,6102,credit_card,1722
3385,9724,coupon,5225
3386,506,coupon,2601
3387,9145,bank_transfer,1285
3388,3658,credit_card,4746
3389,4285,gift_card,4814
3390,2118,gift_card,7612
3391,6917,credit_card,3876
3392,957,credit_card,4301
3393,8636,coupon,752
3394,3736,gift_card,4108
3395,2341,credit_card,5104
3396,9561,gift_card,3074
3397,1880,credit_card,4477
3398,1945,coupon,4123
3399,9519,bank_transfer,7982
3400,3225,coupon,2062
3401,2424,gift_card,1517
3402,8175,coupon,7474
3403,6128,credit_card,5617
3404,9088,credit_card,5188
3405,729,credit_card,7754
3406,4887,coupon,1422
3407,6954,bank_transfer,2125
3408,5062,credit_card,2265
3409,6552,coupon,1650
3410,4994,bank_transfer,2719
3411,1015,coupon,3496
3412,4439,bank_transfer,6334
3413,9566,credit_card,3062
3414,6380,bank_transfer,268
3415,8987,coupon,6850
3416,4982,bank_transfer,5546
3417,9477,credit_card,5137
3418,5674,coupon,3178
3419,2143,credit_card,961
3420,5510,coupon,1581
3421,7849,gift_card,7639
3422,7588,credit_card,861
3423,2799,bank_transfer,3565
3424,9457,coupon,2273
3425,4271,gift_card,4265
3426,7729,coupon,3252
3427,9489,credit_card,2711
3428,335,credit_card,1565
3429,6638,bank_transfer,6492
3430,9024,credit_card,6748
3431,7032,bank_transfer,5967
3432,3465,gift_card,931
3433,2161,coupon,80
3434,2162,coupon,5290
3435,2245,bank_transfer,5928
3436,6062,gift_card,586
3437,7587,gift_card,5526
3438,7747,bank_transfer,7195
3439,757,gift_card,307
3440,836,credit_card,7208
3441,7367,coupon,6240
3442,8021,credit_card,4397
3443,9175,bank_transfer,69
3444,5304,credit_card,5828
3445,8292,credit_card,3875
3446,6705,gift_card,4961
3447,8834,bank_transfer,7054
3448,5062,gift_card,7316
3449,9929,credit_card,1229
3450,7936,coupon,4533
3451,7768,credit_card,7231
3452,28,gift_card,2130
3453,8394,credit_card,873
3454,431,bank_transfer,2005
3455,8363,bank_transfer,5543
3456,5846,credit_card,58
3457,18,credit_card,4935
3458,4347,coupon,1964
3459,9145,bank_transfer,7375
3460,1882,bank_transfer,99
3461,8029,bank_transfer,2972
3462,9124,gift_card,4948
3463,9240,credit_card,7661
3464,9354,bank_transfer,4320
3465,7967,bank_transfer,2601
3466,2213,credit_card,6875
3467,790,gift_card,5619
3468,6317,gift_card,2262
3469,7240,gift_card,5182
3470,1716,bank_transfer,5666
3471,3739,gift_card,451
3472,2278,credit_card,4570
3473,5107,bank_transfer,3942
3474,3892,credit_card,215
3475,9373,credit_card,868
3476,8761,bank_transfer,2828
3477,7324,coupon,1563
3478,303,bank_transfer,2717
3479,9419,bank_transfer,4488
3480,5211,credit_card,2647
3481,5752,gift_card,515
3482,4532,coupon,7770
3483,4378,gift_card,4302
3484,4829,coupon,6262
3485,6717,credit_card,3369
3486,2099,bank_transfer,4606
3487,9270,bank_transfer,5877
3488,1756,credit_card,282
3489,9573,coupon,5064
3490,8302,coupon,2473
3491,5175,credit_card,1464
3492,2791,credit_card,4214
3493,4534,gift_card,6418
3494,132,credit_card,7152
3495,3364,credit_card,2890
3496,5780,coupon,2497
3497,2143,coupon,3094
3498,8676,credit_card,2641
3499,5810,bank_transfer,5280
3500,119,credit_card,2946
3501,252,credit_card,2893
3502,3141,coupon,2445
3503,5365,coupon,6494
3504,7875,credit_card,6278
3505,3349,credit_card,6373
3506,5084,gift_card,5297
3507,3295,gift_card,7681
3508,2515,credit_card,3954
3509,9303,gift_card,1103
3510,3790,credit_card,2638
3511,8279,coupon,3052
3512,3723,bank_transfer,4009
3513,5077,credit_card,2718
3514,9046,coupon,4750
3515,3569,coupon,3679
3516,8134,coupon,6851
3517,5554,bank_transfer,4107
3518,3288,bank_transfer,4184
3519,9733,credit_card,3839
3520,609,bank_transfer,176
3521,2107,gift_card,1195
3522,2624,coupon,713
3523,3895,gift_card,3081
3524,347,gift_card,7789
3525,5287,coupon,2224
3526,594,credit_card,1758
3527,9210,bank_transfer,4508
3528,3181,bank_transfer,6827
3529,3932,coupon,147
3530,9927,coupon,6237
3531,1833,coupon,7831
3532,7030,credit_card,4703
3533,3176,coupon,5989
3534,3001,bank_transfer,6621
3535,5348,bank_transfer,6812
3536,7310,credit_card,3593
3537,4461,bank_transfer,4103
3538,5905,gift_card,4724
3539,7774,coupon,6047
3540,2020,credit_card,7218
3541,655,credit_card,2247
3542,6690,coupon,7725
3543,2088,coupon,3021
3544,2332,coupon,6307
3545,4937,credit_card,7143
3546,8418,credit_card,3236
3547,764,gift_card,3551
3548,4627,coupon,711
3549,4388,bank_transfer,7585
3550,5899,gift_card,3698
3551,198,coupon,6971
3552,3340,gift_card,4962
3553,7859,gift_card,2999
3554,4597,bank_transfer,2630
3555,3917,coupon,6442
3556,3134,credit_card,6227
3557,2067,gift_card,5463
3558,7447,gift_card,1725
3559,1681,coupon,4116
3560,9807,coupon,3578
3561,9322,bank_transfer,2025
3562,2638,bank_transfer,7124
3563,8462,coupon,458
3564,6305,coupon,1920
3565,1676,credit_card,5586
3566,6853,credit_card,1554
3567,7640,bank_transfer,3277
3568,5584,coupon,1820
3569,3717,coupon,3672
3570,4187,credit_card,2415
3571,67,gift_card,4781
3572,5841,bank_transfer,5445
3573,7854,gift_card,942
3574,1420,gift_card,7391
3575,1914,gift_card,4411
3576,6465,credit_card,7046
3577,9614,coupon,4229
3578,1184,credit_card,1593
3579,1066,coupon,7891
3580,5086,gift_card,2168
3581,9491,credit_card,4410
3582,6141,gift_card,5541
3583,1085,coupon,6535
3584,8906,credit_card,3569
3585,6422,gift_card,1374
3586,741,gift_card,3870
3587,9467,coupon,665
3588,1944,bank_transfer,7710
3589,4118,bank_transfer,3985
3590,4367,gift_card,2516
3591,4110,coupon,5233
3592,9217,coupon,1571
3593,311,gift_card,1324
3594,7232,credit_card,2213
3595,2791,bank_transfer,5335
3596,2212,coupon,4092
3597,1818,gift_card,2398
3598,4839,gift_card,4308
3599,9950,credit_card,7565
3600,7098,credit_card,7042
3601,3189,coupon,1684
3602,6020,bank_transfer,3725
3603,9340,gift_card,2584
3604,1406,credit_card,6272
3605,9928,coupon,1190
3606,5805,bank_transfer,2099
3607,5541,gift_card,7256
3608,5070,gift_card,2208
3609,7768,coupon,4414
3610,9920,credit_card,1929
3611,9757,credit_card,4149
3612,6562,credit_card,2643
3613,2810,bank_transfer,6239
3614,6351,bank_transfer,1460
3615,7143,bank_transfer,6878
3616,3241,bank_transfer,3755
3617,9403,coupon,3373
3618,7537,gift_card,5248
3619,9366,gift_card,3194
3620,9077,coupon,4207
3621,1803,gift_card,4684
3622,7742,gift_card,2733
3623,4739,credit_card,3180
3624,7647,credit_card,4082
3625,1675,gift_card,113
3626,6859,credit_card,1941
3627,5033,credit_card,2831
3628,7775,bank_transfer,6821
3629,5023,credit_card,1581
3630,5723,credit_card,2777
3631,9852,gift_card,2453
3632,43,credit_card,7261
3633,8536,credit_card,5051
3634,4615,bank_transfer,3962
3635,5460,bank_transfer,1347
3636,7845,gift_card,1013
3637,2431,bank_transfer,252
3638,9905,bank_transfer,5606
3639,784,gift_card,7297
3640,8910,coupon,1776
3641,5764,bank_transfer,5532
3642,6473,coupon,818
3643,2163,gift_card,83
3644,7543,gift_card,3064
3645,5093,coupon,4016
3646,2737,credit_card,2168
3647,5846,gift_card,6545
3648,8995,bank_transfer,7691
3649,1746,bank_transfer,2162
3650,3316,credit_card,1109
3651,4118,bank_transfer,4352
3652,8868,credit_card,3822
3653,7092,coupon,71
3654,3863,gift_card,653
3655,5769,credit_card,7481
3656,9279,coupon,3200
3657,2228,coupon,1842
3658,6075,gift_card,898
3659,1498,bank_transfer,6583
3660,9670,coupon,4215
3661,5306,credit_card,93
3662,8872,bank_transfer,2179
3663,9708,bank_transfer,5808
3664,2424,gift_card,1426
3665,1079,coupon,1788
3666,8015,gift_card,4464
3667,5102,coupon,5370
3668,2707,bank_transfer,608
3669,189,gift_card,7637
3670,9610,coupon,3215
3671,7476,credit_card,7094
3672,6116,bank_transfer,3079
3673,6766,credit_card,4775
3674,2855,coupon,7023
3675,3414,coupon,6253
3676,4871,gift_card,6861
3677,3960,gift_card,6702
3678,6038,gift_card,5027
3679,1225,credit_card,6884
3680,2558,credit_card,4139
3681,4163,credit_card,1272
3682,456,gift_card,2318
3683,4348,bank_transfer,5803
3684,5744,credit_card,2225
3685,8238,credit_card,2921
3686,3113,gift_card,816
3687,5044,gift_card,7085
3688,1220,bank_transfer,4559
3689,1941,credit_card,367
3690,8957,credit_card,850
3691,2278,gift_card,1442
3692,7037,bank_transfer,2665
3693,1191,bank_transfer,1651
3694,5102,coupon,6691
3695,4816,credit_card,1743
3696,7238,bank_transfer,4309
3697,8915,coupon,1179
3698,4518,credit_card,4971
3699,4801,bank_transfer,6872
3700,5868,gift_card,6242
3701,2821,credit_card,2236
3702,8823,gift_card,624
3703,2684,bank_transfer,6811
3704,3213,coupon,111
3705,8165,bank_transfer,6416
3706,6270,bank_transfer,1138
3707,5524,gift_card,955
3708,7117,bank_transfer,6595
3709,2504,coupon,599
3710,9450,gift_card,1112
3711,6609,bank_transfer,310
3712,7296,credit_card,2363
3713,5351,coupon,7016
3714,8975,gift_card,4123
3715,8483,coupon,7783
3716,259,gift_card,200
3717,1164,coupon,7512
3718,8155,coupon,1430
3719,9440,credit_card,1514
3720,1753,coupon,3848
3721,9110,bank_transfer,1936
3722,7554,gift_card,3099
3723,4953,credit_card,3180
3724,9478,credit_card,4980
3725,9611,gift_card,3663
3726,6956,bank_transfer,4461
3727,2774,gift_card,5351
3728,5653,credit_card,1595
3729,4536,bank_transfer,5391
3730,5495,bank_transfer,5363
3731,233,bank_transfer,3521
3732,9674,credit_card,730
3733,3081,credit_card,3513
3734,5570,coupon,5566
3735,6352,coupon,3606
3736,4253,gift_card,6794
3737,183,credit_card,2503
3738,48,bank_transfer,6652
3739,5296,coupon,623
3740,8952,bank_transfer,1511
3741,8127,bank_transfer,6760
3742,6812,coupon,6514
3743,7169,credit_card,730
3744,8017,credit_card,5293
3745,8777,coupon,305
3746,4913,gift_card,5843
3747,9455,bank_transfer,6972
3748,9004,gift_card,259
3749,7480,coupon,3701
3750,4711,bank_transfer,850
3751,7723,coupon,5967
3752,7884,coupon,233
3753,8629,coupon,2674
3754,3042,coupon,598
3755,912,bank_transfer,6342
3756,3106,bank_transfer,2260
3757,2500,bank_transfer,3236
3758,7364,gift_card,799
3759,9994,credit_card,7166
3760,3453,coupon,1293
3761,3872,bank_transfer,2375
3762,3751,coupon,2539
3763,4788,gift_card,849
3764,5323,bank_transfer,1614
3765,4401,bank_transfer,1652
3766,1672,coupon,481
3767,2465,credit_card,3916
3768,407,credit_card,355
3769,1992,credit_card,7450
3770,4574,gift_card,5883
3771,9417,coupon,997
3772,7050,credit_card,7327
3773,5900,credit_card,3508
3774,4820,coupon,1126
3775,8107,bank_transfer,7523
3776,7238,credit_card,3616
3777,1554,coupon,850
3778,9212,bank_transfer,1079
3779,520,bank_transfer,5031
3780,4527,credit_card,4842
3781,5887,coupon,1794
3782,5358,bank_transfer,5889
3783,6266,gift_card,1019
3784,6286,gift_card,6763
3785,867,credit_card,1405
3786,3039,coupon,2600
3787,4732,bank_transfer,4664
3788,1720,credit_card,5290
3789,8107,bank_transfer,2154
3790,4764,bank_transfer,7193
3791,1268,bank_transfer,6065
3792,1942,bank_transfer,5003
3793,8507,credit_card,464
3794,583,credit_card,317
3795,1118,coupon,3177
3796,4709,bank_transfer,4730
3797,590,gift_card,6635
3798,5235,credit_card,6815
3799,6745,coupon,165
3800,8069,gift_card,5033
3801,7350,credit_card,704
3802,1116,bank_transfer,1574
3803,4940,coupon,5397
3804,1682,bank_transfer,4091
3805,9389,credit_card,589
3806,2363,bank_transfer,4023
3807,5637,gift_card,7566
3808,3504,credit_card,7636
3809,5996,gift_card,7328
3810,8996,credit_card,3287
3811,836,coupon,2415
3812,7106,coupon,7142
3813,7723,gift_card,787
3814,4777,credit_card,6374
3815,9256,coupon,3886
3816,5417,bank_transfer,4535
